hand_id,date,position,vpip,pfr,3bet,invested,collected,showdown_cards,winner
258108909625,2025-10-13T13:57:38.000000,1,false,false,false,0.0,0.0,,false
258108910105,2025-10-13T13:57:43.000000,5,false,false,false,0.0,0.0,,false
258108916416,2025-10-13T13:58:54.000000,1,false,false,false,0.0,0.0,,false
258108917867,2025-10-13T13:59:10.000000,5,false,false,false,0.0,0.0,,false
258108918231,2025-10-13T13:59:14.000000,2,false,false,false,0.0,0.0,,false
258108922224,2025-10-13T13:59:57.000000,2,false,false,false,0.0,0.0,,false
258108922607,2025-10-13T14:00:01.000000,5,false,false,false,0.0,0.0,,false
258108942902,2025-10-13T14:03:10.000000,6,false,false,false,0.0,0.0,,false
258108943698,2025-10-13T14:03:16.000000,6,false,false,false,0.0,0.0,,false
258108948118,2025-10-13T14:03:55.000000,2,false,false,false,0.0,0.0,,false
258108948474,2025-10-13T14:03:58.000000,2,false,false,false,0.0,0.0,,false
258108948924,2025-10-13T14:04:02.000000,1,false,false,false,0.0,0.0,,false
258108949408,2025-10-13T14:04:06.000000,1,false,false,false,0.0,0.0,,false
258108952235,2025-10-13T14:04:30.000000,2,false,false,false,0.0,0.0,,false
258108959105,2025-10-13T14:05:29.000000,2,true,true,false,0.09999999999999998,0.2,,true
258108978073,2025-10-13T14:08:13.000000,2,true,true,false,1.35,0.0,QAo,false
258108983718,2025-10-13T14:09:01.000000,1,false,false,false,0.0,0.0,,false
258109001985,2025-10-13T14:11:38.000000,4,false,false,false,0.0,0.0,,false
258109002888,2025-10-13T14:11:45.000000,3,false,false,false,0.0,0.0,,false
258109004602,2025-10-13T14:12:00.000000,3,false,false,false,0.0,0.0,,false
258109005245,2025-10-13T14:12:05.000000,6,false,false,false,0.0,0.0,,false
258109019258,2025-10-13T14:14:05.000000,1,false,false,false,0.0,0.0,,false
258109020954,2025-10-13T14:14:20.000000,5,false,false,false,0.0,0.0,,false
258109028431,2025-10-13T14:15:24.000000,1,false,false,false,0.0,0.0,,false
258109029355,2025-10-13T14:15:32.000000,6,false,false,false,0.0,0.0,,false
258109031414,2025-10-13T14:15:49.000000,3,true,false,false,0.2,0.62,,true
258109037271,2025-10-13T14:16:38.000000,1,false,false,false,0.0,0.0,,false
258109037584,2025-10-13T14:16:41.000000,3,false,false,false,-0.05,0.1,,true
258109044847,2025-10-13T14:17:42.000000,2,true,true,true,7.24,13.85,KK,true
258109053442,2025-10-13T14:18:55.000000,4,true,true,false,0.25,0.0,,false
258109620067,2025-10-13T15:32:23.000000,3,true,false,false,0.81,0.0,,false
258109644084,2025-10-13T15:35:11.000000,6,false,false,false,0.0,0.0,,false
258109648348,2025-10-13T15:35:41.000000,4,false,false,false,0.0,0.0,,false
258109671563,2025-10-13T15:38:21.000000,1,false,false,false,0.0,0.0,,false
258109670535,2025-10-13T15:38:14.000000,2,false,false,false,0.0,0.0,,false
258109679380,2025-10-13T15:39:15.000000,2,false,false,false,0.0,0.0,,false
258109682984,2025-10-13T15:39:39.000000,6,false,false,false,0.0,0.0,,false
258109696936,2025-10-13T15:41:13.000000,1,false,false,false,0.0,0.0,,false
258109697364,2025-10-13T15:41:16.000000,5,true,true,false,0.09999999999999998,0.25,,true
258109701676,2025-10-13T15:41:45.000000,6,false,false,false,0.0,0.0,,false
258109714826,2025-10-13T15:43:14.000000,4,true,true,false,1.02,0.0,,false
258109723534,2025-10-13T15:44:12.000000,4,false,false,false,0.0,0.0,,false
258109724923,2025-10-13T15:44:21.000000,5,false,false,false,0.0,0.0,,false
258109723071,2025-10-13T15:44:09.000000,2,false,false,false,0.0,0.0,,false
258109728532,2025-10-13T15:44:45.000000,1,false,false,false,0.0,0.0,,false
258109734472,2025-10-13T15:45:24.000000,3,false,false,false,-0.05,0.1,,true
258109754484,2025-10-13T15:47:37.000000,1,false,false,false,0.0,0.0,,false
258109769548,2025-10-13T15:49:17.000000,1,false,false,false,0.0,0.0,,false
258109771470,2025-10-13T15:49:30.000000,2,true,true,false,0.09999999999999998,0.2,,true
258109789790,2025-10-13T15:51:32.000000,4,false,false,false,0.0,0.0,,false
258109788133,2025-10-13T15:51:21.000000,5,false,false,false,0.0,0.0,,false
258121561018,2025-10-14T13:46:06.000000,6,false,false,false,0.0,0.0,,false
258121567918,2025-10-14T13:47:06.000000,3,true,false,false,0.2,0.0,,false
258121578059,2025-10-14T13:48:34.000000,6,false,false,false,0.0,0.0,,false
258121578855,2025-10-14T13:48:41.000000,1,false,false,false,0.0,0.0,,false
258121576700,2025-10-14T13:48:23.000000,1,false,false,false,0.0,0.0,,false
258121582441,2025-10-14T13:49:12.000000,5,false,false,false,0.0,0.0,,false
258121580218,2025-10-14T13:48:52.000000,6,true,true,false,0.7,0.0,JAo,false
258121583470,2025-10-14T13:49:21.000000,2,true,false,false,0.05,0.0,,false
258121587540,2025-10-14T13:49:56.000000,6,false,false,false,0.0,0.0,,false
258121588304,2025-10-14T13:50:02.000000,5,false,false,false,0.0,0.0,,false
258121589184,2025-10-14T13:50:10.000000,3,true,false,false,0.1,0.0,,false
258121600765,2025-10-14T13:51:49.000000,3,false,false,false,0.0,0.0,,false
258121601230,2025-10-14T13:51:53.000000,4,false,false,false,0.0,0.0,,false
258121601581,2025-10-14T13:51:56.000000,4,true,true,false,0.3,0.0,,false
258121608103,2025-10-14T13:52:52.000000,3,false,false,false,-0.05,0.1,,true
258121609830,2025-10-14T13:53:08.000000,1,true,true,false,0.3,0.0,,false
258121612349,2025-10-14T13:53:30.000000,6,false,false,false,0.0,0.0,,false
258121615056,2025-10-14T13:53:54.000000,5,false,false,false,0.0,0.0,,false
258121623245,2025-10-14T13:55:07.000000,5,true,true,false,0.53,0.0,,false
258121626220,2025-10-14T13:55:38.000000,3,false,false,false,0.0,0.0,,false
258121630212,2025-10-14T13:56:23.000000,3,true,false,false,0.1,0.0,,false
258121629877,2025-10-14T13:56:19.000000,4,false,false,false,0.0,0.0,,false
258121638429,2025-10-14T13:57:54.000000,4,true,true,false,0.25,0.0,,false
258121637784,2025-10-14T13:57:47.000000,5,false,false,false,0.0,0.0,,false
258121641307,2025-10-14T13:58:26.000000,3,false,false,false,0.0,0.0,,false
258121647741,2025-10-14T13:59:39.000000,6,false,false,false,0.0,0.0,,false
258121648461,2025-10-14T13:59:47.000000,2,false,false,false,0.0,0.0,,false
258121652867,2025-10-14T14:00:34.000000,1,true,true,false,0.09999999999999998,0.25,,true
258121653589,2025-10-14T14:00:42.000000,6,true,false,false,1.24,0.0,,false
258121656056,2025-10-14T14:01:04.000000,5,false,false,false,0.0,0.0,,false
258121659656,2025-10-14T14:01:38.000000,5,true,true,true,0.8,0.0,,false
258121671578,2025-10-14T14:03:24.000000,6,false,false,false,0.0,0.0,,false
258121671926,2025-10-14T14:03:27.000000,3,false,false,false,0.0,0.0,,false
258121674365,2025-10-14T14:03:48.000000,4,false,false,false,0.0,0.0,,false
258121676075,2025-10-14T14:04:03.000000,4,false,false,false,0.0,0.0,,false
258121687122,2025-10-14T14:05:39.000000,4,false,false,false,0.0,0.0,,false
258121687965,2025-10-14T14:05:46.000000,6,false,false,false,0.0,0.0,,false
258121688290,2025-10-14T14:05:49.000000,4,false,false,false,0.0,0.0,,false
258121695185,2025-10-14T14:06:47.000000,1,false,false,false,0.0,0.0,,false
258121698629,2025-10-14T14:07:16.000000,1,false,false,false,0.0,0.0,,false
258121702044,2025-10-14T14:07:45.000000,3,false,false,false,-0.05,0.1,,true
258121703961,2025-10-14T14:08:01.000000,6,false,false,false,0.0,0.0,,false
258121699511,2025-10-14T14:07:23.000000,5,true,true,false,0.6,0.0,,false
258121704948,2025-10-14T14:08:09.000000,1,false,false,false,0.0,0.0,,false
258121706611,2025-10-14T14:08:23.000000,4,false,false,false,0.0,0.0,,false
258121712424,2025-10-14T14:09:13.000000,4,false,false,false,0.0,0.0,,false
258121717978,2025-10-14T14:09:59.000000,3,true,false,false,1.06,2.25,JAs,true
258121722862,2025-10-14T14:10:39.000000,1,false,false,false,0.0,0.0,,false
258121722373,2025-10-14T14:10:35.000000,1,false,false,false,0.0,0.0,,false
258121726583,2025-10-14T14:11:11.000000,1,false,false,false,0.0,0.0,,false
258121725423,2025-10-14T14:11:01.000000,3,false,false,false,-0.05,0.1,,true
258121727649,2025-10-14T14:11:21.000000,6,true,true,false,0.25,0.0,,false
258121735408,2025-10-14T14:12:26.000000,2,true,true,true,3.05,0.0,,false
258121740463,2025-10-14T14:13:09.000000,2,false,false,false,0.0,0.0,,false
258121742996,2025-10-14T14:13:31.000000,3,false,false,false,0.0,0.0,,false
258121750942,2025-10-14T14:14:38.000000,4,true,true,false,0.25,0.0,,false
258121756125,2025-10-14T14:15:21.000000,2,false,false,false,0.0,0.0,,false
258121752167,2025-10-14T14:14:48.000000,1,true,false,false,0.41000000000000003,0.0,,false
258121788569,2025-10-14T14:19:50.000000,1,false,false,false,0.0,0.0,,false
258121784043,2025-10-14T14:19:13.000000,2,false,false,false,0.0,0.0,,false
258121788965,2025-10-14T14:19:54.000000,3,false,false,false,0.0,0.0,,false
258122756864,2025-10-14T16:20:00.000000,6,true,false,false,0.2,0.0,,false
258122766873,2025-10-14T16:21:04.000000,3,false,false,false,0.0,0.0,,false
258122771406,2025-10-14T16:21:33.000000,4,false,false,false,0.0,0.0,,false
258122768628,2025-10-14T16:21:15.000000,6,false,false,false,0.0,0.0,,false
258122778688,2025-10-14T16:22:19.000000,2,false,false,false,0.0,0.0,,false
258122779467,2025-10-14T16:22:24.000000,5,false,false,false,0.0,0.0,,false
258122784276,2025-10-14T16:22:56.000000,4,false,false,false,0.0,0.0,,false
258122787426,2025-10-14T16:23:16.000000,5,false,false,false,0.0,0.0,,false
258122790161,2025-10-14T16:23:34.000000,1,false,false,false,0.0,0.0,,false
258122786948,2025-10-14T16:23:13.000000,4,false,false,false,0.0,0.0,,false
258122792208,2025-10-14T16:23:47.000000,2,true,true,true,5.43,0.0,77,false
258122814020,2025-10-14T16:26:07.000000,5,false,false,false,0.0,0.0,,false
258122807179,2025-10-14T16:25:23.000000,3,false,false,false,0.0,0.0,,false
258122816283,2025-10-14T16:26:21.000000,1,false,false,false,0.0,0.0,,false
258122817325,2025-10-14T16:26:28.000000,2,true,true,true,1.1,0.0,,false
258122817993,2025-10-14T16:26:32.000000,5,true,true,false,0.35,1.04,T9s,true
258122821863,2025-10-14T16:26:57.000000,6,true,true,false,0.25,0.0,,false
258122831463,2025-10-14T16:27:59.000000,2,true,false,false,0.05,0.0,,false
258122834457,2025-10-14T16:28:18.000000,4,false,false,false,0.0,0.0,,false
258122836867,2025-10-14T16:28:34.000000,4,false,false,false,0.0,0.0,,false
258122836171,2025-10-14T16:28:29.000000,3,false,false,false,0.0,0.0,,false
258122854466,2025-10-14T16:30:27.000000,1,false,false,false,0.0,0.0,,false
258122876460,2025-10-14T16:32:50.000000,4,true,true,false,2.19,4.21,JAo,true
258122883456,2025-10-14T16:33:34.000000,1,true,true,false,0.1,0.25,,true
258122892648,2025-10-14T16:34:32.000000,3,true,false,false,0.32999999999999996,0.86,QJo,true
258122905987,2025-10-14T16:35:56.000000,1,true,true,false,0.2,0.0,,false
258122945986,2025-10-14T16:40:07.000000,3,false,false,false,-0.05,0.1,,true
258122936235,2025-10-14T16:39:05.000000,2,true,true,true,1.82,3.55,99,true
258122949002,2025-10-14T16:40:26.000000,5,false,false,false,0.0,0.0,,false
258122974003,2025-10-14T16:43:03.000000,3,false,false,false,0.0,0.0,,false
258021112006,2025-10-06T16:37:20.000000,4,false,false,false,0.0,0.0,,false
258021113546,2025-10-06T16:37:29.000000,1,false,false,false,0.0,0.0,,false
258021119284,2025-10-06T16:38:05.000000,2,true,true,true,0.29999999999999993,0.7,,true
258021123428,2025-10-06T16:38:31.000000,3,true,true,true,0.25,0.5,,true
258021126264,2025-10-06T16:38:49.000000,2,false,false,false,0.0,0.0,,false
258021128993,2025-10-06T16:39:06.000000,4,true,true,false,0.3,0.0,,false
258021136700,2025-10-06T16:39:54.000000,4,false,false,false,0.0,0.0,,false
258021145443,2025-10-06T16:40:49.000000,1,false,false,false,0.0,0.0,,false
258021148930,2025-10-06T16:41:10.000000,5,true,true,false,0.3,0.9,KK,true
258021164063,2025-10-06T16:42:45.000000,6,false,false,false,0.0,0.0,,false
258021165777,2025-10-06T16:42:56.000000,1,false,false,false,0.0,0.0,,false
258021165147,2025-10-06T16:42:52.000000,5,false,false,false,0.0,0.0,,false
258021174325,2025-10-06T16:43:49.000000,5,false,false,false,0.0,0.0,,false
258021176991,2025-10-06T16:44:06.000000,3,false,false,false,0.0,0.0,,false
258021191537,2025-10-06T16:45:37.000000,3,true,false,false,0.2,0.0,,false
258021203688,2025-10-06T16:46:53.000000,6,false,false,false,0.0,0.0,,false
258021222672,2025-10-06T16:48:51.000000,2,false,false,false,0.0,0.0,,false
258021248747,2025-10-06T16:51:36.000000,4,false,false,false,0.0,0.0,,false
258021244282,2025-10-06T16:51:08.000000,3,true,false,false,0.15,0.0,,false
258021250944,2025-10-06T16:51:50.000000,5,true,true,false,0.8999999999999999,2.61,,true
258021267553,2025-10-06T16:53:34.000000,1,true,true,false,0.8999999999999999,0.0,,false
258021285577,2025-10-06T16:55:37.000000,4,false,false,false,0.0,0.0,,false
258021281348,2025-10-06T16:55:02.000000,1,false,false,false,0.0,0.0,,false
258021305530,2025-10-06T16:58:22.000000,1,true,true,false,0.6599999999999999,1.35,KJs,true
258021314365,2025-10-06T16:59:34.000000,1,true,false,false,0.35,0.0,,false
258021320885,2025-10-06T17:00:27.000000,4,false,false,false,0.0,0.0,,false
258123242672,2025-10-14T17:12:36.000000,1,false,false,false,0.0,0.0,,false
258124363783,2025-10-14T18:59:42.000000,1,true,true,false,0.2,0.52,K7s,true
258124365891,2025-10-14T18:59:58.000000,2,false,false,false,0.0,0.0,,false
258124386101,2025-10-14T19:02:02.000000,3,false,false,false,0.0,0.0,,false
258124392891,2025-10-14T19:02:39.000000,1,false,false,false,0.0,0.0,,false
258124408478,2025-10-14T19:04:00.000000,1,true,true,false,0.1,0.25,,true
258124407554,2025-10-14T19:03:55.000000,5,false,false,false,0.0,0.0,,false
258124433504,2025-10-14T19:06:10.000000,3,false,false,false,-0.05,0.1,,true
258124434060,2025-10-14T19:06:12.000000,6,true,true,false,1.2000000000000002,0.0,,false
258124457863,2025-10-14T19:08:15.000000,6,true,true,false,0.8,0.0,,false
258124464552,2025-10-14T19:08:49.000000,3,false,false,false,0.0,0.0,,false
258124504217,2025-10-14T19:12:12.000000,1,true,true,false,0.1,0.25,,true
258124507789,2025-10-14T19:12:30.000000,6,false,false,false,0.0,0.0,,false
258124524645,2025-10-14T19:13:55.000000,4,false,false,false,0.0,0.0,,false
258124530429,2025-10-14T19:14:24.000000,1,true,true,false,0.1,0.25,,true
258124542319,2025-10-14T19:15:23.000000,6,false,false,false,0.0,0.0,,false
258124561485,2025-10-14T19:17:00.000000,5,false,false,false,0.0,0.0,,false
258124562211,2025-10-14T19:17:04.000000,6,false,false,false,0.0,0.0,,false
258124582685,2025-10-14T19:18:47.000000,5,false,false,false,0.0,0.0,,false
258124611286,2025-10-14T19:21:09.000000,6,false,false,false,0.0,0.0,,false
258124664790,2025-10-14T19:25:34.000000,4,false,false,false,0.0,0.0,,false
258124663776,2025-10-14T19:25:29.000000,5,false,false,false,0.0,0.0,,false
257894645016,2025-09-26T16:56:39.000000,4,false,false,false,0.0,0.0,,false
257894646864,2025-09-26T16:56:54.000000,4,false,false,false,0.0,0.0,,false
257894654167,2025-09-26T16:57:54.000000,4,false,false,false,0.0,0.0,,false
257894654912,2025-09-26T16:58:00.000000,2,true,true,false,0.32999999999999996,0.0,,false
257894665495,2025-09-26T16:59:26.000000,4,false,false,false,0.0,0.0,,false
257894670049,2025-09-26T17:00:03.000000,2,false,false,false,0.0,0.0,,false
257894680055,2025-09-26T17:01:16.000000,5,false,false,false,0.0,0.0,,false
257894680820,2025-09-26T17:01:21.000000,4,false,false,false,0.0,0.0,,false
257894688247,2025-09-26T17:02:10.000000,1,true,false,false,0.15,0.0,,false
257894692144,2025-09-26T17:02:35.000000,6,false,false,false,0.0,0.0,,false
257894693619,2025-09-26T17:02:45.000000,2,false,false,false,0.0,0.0,,false
257894695290,2025-09-26T17:02:56.000000,1,false,false,false,0.0,0.0,,false
257894696076,2025-09-26T17:03:01.000000,2,false,false,false,0.0,0.0,,false
257894698782,2025-09-26T17:03:18.000000,1,false,false,false,0.0,0.0,,false
257894700028,2025-09-26T17:03:26.000000,5,false,false,false,0.0,0.0,,false
257894705823,2025-09-26T17:04:02.000000,5,true,true,false,0.12,0.25,,true
257894709791,2025-09-26T17:04:27.000000,3,true,false,false,0.1,0.0,,false
257894713576,2025-09-26T17:04:51.000000,3,false,false,false,0.0,0.0,,false
257894715339,2025-09-26T17:05:02.000000,6,false,false,false,0.0,0.0,,false
257894719220,2025-09-26T17:05:26.000000,3,false,false,false,0.0,0.0,,false
257894723990,2025-09-26T17:05:57.000000,2,false,false,false,0.0,0.0,,false
257894731597,2025-09-26T17:06:44.000000,5,true,true,false,0.31,0.0,,false
257894738337,2025-09-26T17:07:27.000000,1,false,false,false,0.0,0.0,,false
257894740092,2025-09-26T17:07:38.000000,1,true,true,false,7.12,0.0,AA,false
257894745583,2025-09-26T17:08:13.000000,3,false,false,false,0.0,0.0,,false
257686644022,2025-09-10T13:25:29.000000,2,false,false,false,0.0,0.0,,false
257686645376,2025-09-10T13:25:42.000000,1,true,true,false,0.51,1.02,,true
257686649610,2025-09-10T13:26:20.000000,4,false,false,false,0.0,0.0,,false
257686650088,2025-09-10T13:26:25.000000,3,true,false,false,0.41000000000000003,0.0,9Ao,false
257686651644,2025-09-10T13:26:39.000000,3,true,false,false,0.19,0.0,,false
257686654772,2025-09-10T13:27:08.000000,4,true,true,false,0.04999999999999999,0.12,,true
257686658218,2025-09-10T13:27:39.000000,4,true,true,false,0.12,0.25,,true
257686658928,2025-09-10T13:27:45.000000,3,false,false,false,-0.03,0.04,,true
257686662173,2025-09-10T13:28:14.000000,2,false,false,false,0.0,0.0,,false
257686662608,2025-09-10T13:28:18.000000,3,false,false,false,0.0,0.0,,false
257686664221,2025-09-10T13:28:33.000000,2,false,false,false,0.0,0.0,,false
257686665290,2025-09-10T13:28:42.000000,1,false,false,false,0.0,0.0,,false
257686668896,2025-09-10T13:29:16.000000,5,false,false,false,0.0,0.0,,false
257686669851,2025-09-10T13:29:25.000000,1,false,false,false,0.0,0.0,,false
257686670293,2025-09-10T13:29:29.000000,4,false,false,false,0.0,0.0,,false
257686672058,2025-09-10T13:29:45.000000,3,false,false,false,-0.03,0.04,,true
257686673918,2025-09-10T13:30:02.000000,4,false,false,false,0.0,0.0,,false
257686682478,2025-09-10T13:31:20.000000,1,false,false,false,0.0,0.0,,false
257686682927,2025-09-10T13:31:24.000000,2,false,false,false,0.0,0.0,,false
257686687209,2025-09-10T13:32:03.000000,2,false,false,false,0.0,0.0,,false
257686692809,2025-09-10T13:32:55.000000,1,true,true,false,0.1,0.21,K4s,true
257686707304,2025-09-10T13:35:04.000000,3,false,false,false,-0.03,0.04,,true
257686708208,2025-09-10T13:35:12.000000,5,false,false,false,0.0,0.0,,false
257686711646,2025-09-10T13:35:43.000000,2,false,false,false,0.0,0.0,,false
257686730042,2025-09-10T13:38:32.000000,4,false,false,false,0.0,0.0,,false
257686731204,2025-09-10T13:38:42.000000,5,false,false,false,0.0,0.0,,false
257686730493,2025-09-10T13:38:36.000000,3,true,false,false,0.15,0.0,,false
257686734738,2025-09-10T13:39:15.000000,3,false,false,false,-0.03,0.04,,true
257686739773,2025-09-10T13:40:00.000000,4,true,true,false,1.16,2.22,TAo,true
257686745401,2025-09-10T13:40:49.000000,5,true,false,false,0.17,0.0,,false
257686746257,2025-09-10T13:40:57.000000,1,false,false,false,0.0,0.0,,false
257686747420,2025-09-10T13:41:07.000000,4,false,false,false,0.0,0.0,,false
257686755780,2025-09-10T13:42:22.000000,3,false,false,false,0.0,0.0,,false
257686755145,2025-09-10T13:42:16.000000,2,false,false,false,0.0,0.0,,false
257686762276,2025-09-10T13:43:20.000000,4,true,true,false,5.169999999999999,10.04,QQ,true
257803853999,2025-09-19T15:38:52.000000,3,false,false,false,0.0,0.0,,false
257803856021,2025-09-19T15:39:06.000000,2,false,false,false,0.0,0.0,,false
257803952206,2025-09-19T15:50:18.000000,4,true,true,false,0.17,0.35,,true
257803958435,2025-09-19T15:51:01.000000,4,false,false,false,0.0,0.0,,false
257803994348,2025-09-19T15:55:09.000000,6,false,false,false,0.0,0.0,,false
257803841372,2025-09-19T15:37:21.000000,1,true,true,false,0.019999999999999997,0.05,,true
257803850161,2025-09-19T15:38:24.000000,5,false,false,false,0.0,0.0,,false
257803851809,2025-09-19T15:38:36.000000,6,false,false,false,0.0,0.0,,false
257803862040,2025-09-19T15:39:48.000000,4,false,false,false,0.0,0.0,,false
257803881797,2025-09-19T15:42:06.000000,2,false,false,false,0.0,0.0,,false
257803882956,2025-09-19T15:42:14.000000,6,true,true,false,0.020000000000000004,0.05,,true
257803885972,2025-09-19T15:42:36.000000,4,false,false,false,0.0,0.0,,false
257803916306,2025-09-19T15:46:10.000000,1,true,false,false,0.04,0.0,,false
257803919117,2025-09-19T15:46:30.000000,1,true,false,false,0.13,0.28,,true
257803954205,2025-09-19T15:50:32.000000,6,false,false,false,0.0,0.0,,false
257803964232,2025-09-19T15:51:41.000000,6,false,false,false,0.0,0.0,,false
257803971929,2025-09-19T15:52:34.000000,5,false,false,false,0.0,0.0,,false
257803975035,2025-09-19T15:52:56.000000,4,false,false,false,0.0,0.0,,false
257803975574,2025-09-19T15:52:59.000000,1,false,false,false,0.0,0.0,,false
257803999572,2025-09-19T15:55:54.000000,3,false,false,false,0.0,0.0,,false
257945457771,2025-09-30T15:45:07.000000,6,true,true,false,0.25,0.52,,true
257945463666,2025-09-30T15:45:49.000000,6,false,false,false,0.0,0.0,,false
257945472273,2025-09-30T15:46:52.000000,2,false,false,false,0.0,0.0,,false
257945515247,2025-09-30T15:52:06.000000,1,false,false,false,0.0,0.0,,false
257945514123,2025-09-30T15:51:58.000000,5,false,false,false,0.0,0.0,,false
257945515649,2025-09-30T15:52:09.000000,3,false,false,false,0.0,0.0,,false
257945523947,2025-09-30T15:53:09.000000,4,false,false,false,0.0,0.0,,false
257945524397,2025-09-30T15:53:13.000000,2,false,false,false,0.0,0.0,,false
257945525276,2025-09-30T15:53:19.000000,4,false,false,false,0.0,0.0,,false
257945522868,2025-09-30T15:53:01.000000,5,false,false,false,0.0,0.0,,false
257945532137,2025-09-30T15:54:10.000000,2,false,false,false,0.0,0.0,,false
257945532798,2025-09-30T15:54:15.000000,5,false,false,false,0.0,0.0,,false
257945538065,2025-09-30T15:54:53.000000,3,true,false,false,1.51,1.56,T9s,true
257945543675,2025-09-30T15:55:40.000000,2,true,true,true,0.20000000000000007,0.5,,true
257945545897,2025-09-30T15:56:01.000000,4,true,true,false,6.29,0.0,TT,false
257945547503,2025-09-30T15:56:15.000000,3,true,false,false,0.23,0.67,KTo,true
257945550597,2025-09-30T15:56:44.000000,4,false,false,false,0.0,0.0,,false
257945559892,2025-09-30T15:58:10.000000,5,true,true,false,0.25,0.0,,false
257945562430,2025-09-30T15:58:33.000000,2,false,false,false,0.0,0.0,,false
257945564968,2025-09-30T15:58:56.000000,5,false,false,false,0.0,0.0,,false
257945564627,2025-09-30T15:58:53.000000,6,false,false,false,0.0,0.0,,false
257945565543,2025-09-30T15:59:01.000000,3,false,false,false,0.0,0.0,,false
257945577863,2025-09-30T16:00:50.000000,2,false,false,false,0.0,0.0,,false
257945579532,2025-09-30T16:01:03.000000,4,false,false,false,0.0,0.0,,false
257945581660,2025-09-30T16:01:18.000000,4,true,true,false,1.2,0.0,,false
257945588131,2025-09-30T16:02:07.000000,5,true,true,false,0.1,0.25,,true
257945590266,2025-09-30T16:02:22.000000,5,false,false,false,0.0,0.0,,false
257945595486,2025-09-30T16:03:00.000000,3,true,false,false,0.2,0.62,K7o,true
257945607407,2025-09-30T16:04:25.000000,5,false,false,false,0.0,0.0,,false
257945615375,2025-09-30T16:05:21.000000,1,false,false,false,0.0,0.0,,false
257945616357,2025-09-30T16:05:28.000000,3,false,false,false,0.0,0.0,,false
257945646515,2025-09-30T16:09:02.000000,6,false,false,false,0.0,0.0,,false
257945653905,2025-09-30T16:09:54.000000,6,false,false,false,0.0,0.0,,false
257945657738,2025-09-30T16:10:20.000000,6,false,false,false,0.0,0.0,,false
257938682547,2025-09-29T23:02:21.000000,1,false,false,false,0.0,0.0,,false
257938701163,2025-09-29T23:03:30.000000,6,false,false,false,0.0,0.0,,false
257938788074,2025-09-29T23:08:35.000000,5,false,false,false,0.0,0.0,,false
257938792875,2025-09-29T23:08:52.000000,3,true,false,false,0.2,0.0,,false
